0.5029974535	gave
0.5018326353	thinking
0.5018326353	spend
0.5018326353	type
0.5018326353	lost
0.5014157664	commands
0.5013866322	reviews
0.5012481746	enjoy
0.5003573372	years
0.4995192419	including
0.4995192419	played
0.4988283458	makes
0.4988283458	money
0.4984723643	surprised
0.4982082433	free
0.4980330603	information
0.4977434836	features
0.4976525774	worth
0.4972076992	rooms
0.4960815368	remember
0.4960235842	line
0.4960235842	complete
0.4960235842	reason
0.4960235842	choose
0.4960235842	briefing
0.4960235842	end
0.4960235842	glad
0.4960235842	case
0.4960235842	books
0.4960235842	addition
0.4956793508	morning
0.4955444218	wife
0.4948863991	thought
0.4946115083	favorite
0.4935214509	ordered
0.4935214509	working
0.4929843686	life
0.4929843686	ago
0.4928120781	place
0.4928120781	streaming
0.4928120781	job
0.4928120781	loves
0.4927014196	timer
0.4919931887	days
0.4915095606	read
0.4914201046	months
0.4914201046	pick
0.4914201046	offer
0.4914201046	deal
0.4914201046	enabled
0.4914201046	words
0.4913287193	minutes
0.4906833557	stations
0.4906833557	level
0.4906833557	son
0.4906655901	request
0.4904661191	songs
0.4897659469	hands
0.4896669342	reminders
0.4890470026	tablet
0.4886949458	idea
0.4885817923	fine
0.4885547045	adding
0.4885325477	asked
0.4876989777	feel
0.4876989777	daughter
0.4876989777	problems
0.4876989777	ready
0.4876989777	paired
0.4876989777	annoying
0.4876989777	leave
0.4876989777	open
0.4876240949	called
0.4876240949	process
0.4876240949	completely
0.4875962851	sounds
0.4871507393	hours
0.4871489474	purchase
0.4871146671	answer
0.4870306120	understand
0.4867542083	issues
0.4867542083	size
0.4867542083	technology
0.4866213378	recommend
0.4862806132	gift
0.4856358947	playlist
0.4856046362	connecting
0.4856046362	experience
0.4847727542	plugged
0.4847727542	point
0.4847529364	specific
0.4847529364	perfectly
0.4847529364	giving
0.4847529364	wrong
0.4847529364	takes
0.4847529364	telling
0.4845516467	sale
0.4845516467	user
0.4843815621	totally
0.4843405245	cool
0.4837302742	account
0.4835283297	added
0.4829337516	outlets
0.4823553050	night
0.4814034672	add
0.4813590704	talking
0.4813378948	future
0.4812034859	skill
0.4809546712	start
0.4806794266	turns
0.4806488215	mind
0.4803735476	answers
0.4802259138	functionality
0.4802259138	random
0.4802259138	original
0.4793184361	buying
0.4793184361	happy
0.4793184361	main
0.4789834873	family
0.4789642634	loud
0.4786994814	helpful
0.4785505796	command
0.4784636235	awesome
0.4783652239	small
0.4783652239	easily
0.4781368592	check
0.4781368592	bed
0.4779376301	today
0.4778563299	fun
0.4775666667	play music
0.4769588595	issue
0.4768747310	volume
0.4768061773	cost
0.4768061773	talk
0.4767825866	timers
0.4763041934	stop
0.4756865625	impressed
0.4755368592	decent
0.4755368592	needed
0.4746986663	search
0.4742854684	person
0.4729464906	setting
0.4728538328	problem
0.4727232567	assistant
0.4726579597	feet
0.4725322566	setup
0.4717051084	making
0.4715343802	longer
0.4710814176	decided
0.4703984458	hearing
0.4703289026	input
0.4701586758	gen
0.4698497865	bedroom
0.4684636938	hear
0.4683752113	plays
0.4678004192	month
0.4673657182	week
0.4662467432	feature
0.4647662137	purchased
0.4618076176	started
0.4616163162	fact
0.4607653992	skills
0.4599348898	audio
0.4589874671	worked
0.4582335521	pretty
0.4578399332	times
0.4577762998	stuff
0.4560666667	playing music
0.4559666667	middle of
0.4557000000	the echo dot
0.4555698619	connection
0.4550678929	simple
0.4532990461	alarms
0.4530677489	works
0.4530078980	list
0.4495939224	thing
0.4455086444	bought
0.4424794751	product
0.4393878902	devices
0.4312166667	at least
0.4239441336	instead
0.4221166667	prime music
0.4032512461	take
0.3948000000	built in speaker
0.3913000000	the alexa app
0.3873309257	same
0.3798000000	set up
0.3792970286	seems
0.3783692640	trying
0.3746858458	you're
0.3731000000	drop in
0.3724848058	way
0.3718751654	best
0.3712035283	looking
0.3689209850	these
0.3651506008	look
0.3597524018	most
0.3555587174	far
0.3516578075	new
0.3477646552	well
0.3453502376	few
0.3447772188	4
0.3439384767	im
0.3388330183	going
0.3387121143	if
0.3386723324	go
0.3385765016	see
0.3364582825	thanks
0.3357869230	i'll
0.3357461156	give
0.3337965387	need
0.3323059132	able
0.3304624618	make
0.3291120593	around
0.3287300857	good
0.3273502028	little
0.3265000000	this device
0.3247930050	plus
0.3246327043	we're
0.3240314380	all
0.3227036154	i
0.3223450124	day
0.3199248714	ok
0.3197629056	did
0.3195325105	find
0.3179235708	want
0.3145560732	because
0.3136043797	dont
0.3127169700	the
0.3122414760	she'll
0.3115995672	you'll
0.3101513139	know
0.3090496801	i'd
0.3080958430	overall
0.3077038180	s
0.3068686295	ask
0.3065666667	alexa to play
0.3065500000	if you
0.3064465032	now
0.3059000000	the app
0.3056848940	*
0.3055070802	say
0.3049903174	wants
0.3049903174	seen
0.3040242460	so
0.3032908448	as
0.3025500000	if you're
0.2999989072	much
0.2996114004	work
0.2989333333	alexa app
0.2989058184	this
0.2984000000	a bit
0.2980251832	in
0.2977666667	the echo
0.2975803228	alone
0.2972378249	not
0.2969000000	the dot
0.2959280157	than
0.2958953390	become
0.2958953390	together
0.2958953390	considering
0.2958707354	i've
0.2951731917	does
0.2950278405	tell
0.2944346621	you
0.2942955976	above
0.2929760961	allows
0.2918656836	although
0.2908000000	turn on
0.2906844256	+
0.2901747258	move
0.2872666101	up
0.2867502931	more
0.2864272990	one
0.2864250936	on
0.2856439041	at
0.2846104333	let
0.2843954906	other
0.2838314875	my
0.2832244044	to
0.2821169201	of
0.2815292699	she's
0.2800500000	a lot of
0.2800414707	there's
0.2799520148	sorry
0.2797321086	normally
0.2796177299	time
0.2791856731	use
0.2785920801	from
0.2785202405	with
0.2777340277	get
0.2776352300	do
0.2775321414	for
0.2762303692	anywhere
0.2760433209	just
0.2742701610	across
0.2742701610	outside
0.2742701610	6
0.2737978845	off
0.2734530514	show
0.2728945752	under
0.2728945752	someone
0.2725766222	however
0.2714045666	him
0.2713861150	exactly
0.2711121164	three
0.2710534289	placed
0.2706733287	an
0.2706042452	i'm
0.2705668648	fire
0.2705500000	more than
0.2705000000	a great
0.2700495479	seem
0.2700495479	came
0.2700495479	during
0.2698114963	what's
0.2689135278	couldn't
0.2689135278	soon
0.2689135278	saw
0.2683852549	near
0.2683852549	usually
0.2682197335	be
0.2667957523	me
0.2662954747	a
0.2653000000	connected to
0.2627292829	7
0.2621914498	like
0.2620876417	within
0.2615771170	uses
0.2613000000	listen to
0.2604337270	then
0.2581222422	others
0.2581222422	went
0.2581222422	given
0.2581222422	put
0.2581077682	mine
0.2577276894	top
0.2569700762	made
0.2543539508	later
0.2520107294	whatever
0.2501584370	50
0.2500946427	won't
0.2496109069	gets
0.2493487981	here
0.2493202920	tried
0.2486914056	everyone
0.2482164890	either
0.2482164890	anyone
0.2475666667	to play music
0.2471435037	computer
0.2464429465	unless
0.2463630799	goes
0.2463630799	cannot
0.2463255277	once
0.2457088523	says
0.2454691682	needs
0.2452716124	especially
0.2450630799	why
0.2450630799	30
0.2445568587	nothing
0.2444871825	year
0.2442392896	come
0.2438058247	else
0.2438058247	course
0.2436117669	and
0.2435500000	as well
0.2427098588	yet
0.2423611603	haven't
0.2422585099	example
0.2422585099	took
0.2416031774	sometimes
0.2413258944	often
0.2411181893	etc
0.2409230324	wish
0.2407768174	ever
0.2406336172	maybe
0.2398752800	his
0.2398315719	saying
0.2396863412	enough
0.2395149680	doing
0.2395149680	such
0.2394768174	part
0.2394768174	gives
0.2394768174	might
0.2392242234	wasn't
0.2385682809	done
0.2385682809	knows
0.2383483013	whole
0.2381798507	is
0.2375445184	full
0.2371747074	own
0.2371506263	quite
0.2368212034	myself
0.2363223637	rather
0.2359757523	probably
0.2357578874	comes
0.2352913831	help
0.2352712034	useful
0.2352500000	to ask alexa
0.2344500000	so far
0.2343685750	people
0.2343143113	between
0.2339100418	name
0.2330137891	away
0.2328916600	available
0.2320558178	us
0.2318168170	definitely
0.2317424457	1
0.2316312011	less
0.2316119703	second
0.2308613838	isn't
0.2305801128	old
0.2297520133	have
0.2284688056	several
0.2268198578	anything
0.2267215106	next
0.2256580004	almost
0.2251506566	5
0.2232792395	being
0.2232128430	3
0.2229540278	try
0.2222193970	that's
0.2221561396	may
0.2214688753	said
0.2211780480	via
0.2206016865	actually
0.2191708006	both
0.2189368922	their
0.2185627699	before
0.2180785017	down
0.2180447272	keep
0.2176745064	system
0.2174405729	call
0.2171196677	found
0.2168295273	again
0.2164949024	until
0.2159958785	since
0.2159770838	right
0.2146544005	asking
0.2141256749	were
0.2137159841	though
0.2133543897	it's
0.2130723154	those
0.2121073068	always
0.2120937201	everything
0.2119933668	already
0.2112020672	we
0.2111491775	he
0.2107711601	it
0.2098837613	back
0.2098556780	who
0.2093545739	2
0.2087666667	the device
0.2087442008	different
0.2080231392	last
0.2078884386	its
0.2073255721	sure
0.2071005317	each
0.2053000000	kind of
0.2042569549	better
0.2039896546	should
0.2037097614	where
0.2029711200	used
0.2029538874	never
0.2029515233	too
0.2029379154	$
0.2028166667	in the
0.2007666667	to play
0.2004104161	after
0.1997606318	also
0.1991155422	didn't
0.1989349127	there
0.1980157520	them
0.1967618247	through
0.1960296529	how
0.1960106318	they
0.1956988755	think
0.1954830442	into
0.1954830442	been
0.1951570898	she
0.1936525366	first
0.1930664318	many
0.1929362507	something
0.1929257136	using
0.1924257136	over
0.1924230533	while
0.1921399832	are
0.1920000000	little device
0.1918754342	another
0.1918666667	echo dot is
0.1917364723	what
0.1917249629	having
0.1915500000	ask alexa to
0.1915119504	got
0.1914281714	or
0.1912005892	has
0.1911396242	still
0.1906696232	getting
0.1903202739	out
0.1902114279	can't
0.1897100563	without
0.1891806446	doesn't
0.1889000000	an echo
0.1886959868	will
0.1883835585	can
0.1880987520	our
0.1876770254	when
0.1876335585	was
0.1874685152	any
0.1873451679	no
0.1871421083	two
0.1871239491	could
0.1869906669	some
0.1867163589	every
0.1866981738	had
0.1859885255	by
0.1859382316	am
0.1853269153	her
0.1852990708	which
0.1842927609	your
0.1837348980	but
0.1835344262	really
0.1834326219	even
0.1834097094	very
0.1829812102	that
0.1829166667	echo dot and
0.1828995053	don't
0.1827983990	about
0.1820500000	a little
0.1819159552	would
0.1815500000	able to
0.1805253348	only
0.1805000000	a lot
0.1798000000	access to
0.1795500000	does not
0.1750500000	the same
0.1730500000	going to
0.1720500000	a few
0.1715500000	need to
0.1653666667	the house
0.1648000000	ability to
0.1630000000	this review
0.1613000000	built in
0.1555500000	to connect to
0.1553000000	couple of
0.1513000000	listening to
0.1493000000	questions like
0.1484166667	want to
0.1428166667	the alexa
0.1398166667	to get
0.1383666667	the weather
0.1340000000	for christmas
0.1248666667	the google
0.1232666667	the amazon
0.1230500000	of these
0.1218166667	of the
0.1201666667	connect to
0.1164166667	to turn on
0.1154166667	to listen to
0.1148166667	to do
0.1138166667	to use
0.1130000000	to connect
0.1116666667	easy to
0.1096666667	wanted to
0.1093666667	to turn
0.1011666667	lights and
0.0996666667	app and
0.0996666667	questions and
0.0990000000	lot of
0.0990000000	app to
0.0988166667	for the
0.0978666667	to change
0.0971166667	the news
0.0951666667	weather and
0.0951666667	speaker to
0.0949000000	device to
0.0948666667	to set
0.0947000000	to listen
0.0940666667	music on
0.0935666667	dot as
0.0935500000	so much
0.0933666667	from amazon
0.0930500000	looking for
0.0928666667	the sound
0.0925666667	alexa to
0.0924000000	dot to
0.0915666667	dot is
0.0915666667	echo and
0.0914000000	alexa and
0.0908666667	the tv
0.0908666667	to control
0.0898166667	the time
0.0895500000	way to
0.0887666667	of alexa
0.0876000000	and play
0.0868666667	ask alexa
0.0858666667	to buy
0.0848666667	of things
0.0845666667	dot for
0.0837666667	with alexa
0.0827666667	for music
0.0820500000	instead of
0.0805500000	trying to
0.0802666667	on amazon
0.0795500000	did not
0.0772666667	to music
0.0654166667	do not
0.0630500000	much more
0.0578166667	to be
0.0568166667	the dot and
0.0545500000	go with
0.0515500000	seems to
0.0428166667	for me
0.0412500000	most of
0.0399166667	just say
0.0354166667	good as
0.0309166667	work with
0.0309166667	to see
0.0224166667	to look
0.0214166667	to take
0.0204166667	to work
0.0204166667	to say
0.0204166667	to make
0.0204166667	to go
0.0204166667	to find
0.0201666667	to ask
0.0199166667	a good
0.0194166667	go to
0.0194166667	to know
0.0184166667	to give
0.0183166667	for now
0.0179166667	on off
0.0174166667	the day
0.0169166667	because i
0.0158166667	the other
0.0158166667	from the
0.0158166667	for my
0.0148166667	for a
0.0148166667	with a
0.0139166667	to tell
0.0138166667	on my
0.0138166667	at the
0.0138166667	in my
0.0138166667	of my
0.0138166667	one for
0.0133166667	to a
0.0133166667	to my
0.0133166667	to have
0.0129166667	ask for
0.0128166667	on the
0.0123166667	all the
0.0119166667	a new
0.0118166667	as a
0.0108166667	all of
0.0108166667	with the
0.0102500000	the best
0.0078166667	one of
0.0063166667	use it
