0.1943619423	best
0.1942360603	they
0.1931591100	she
0.1919100759	each
0.1917336671	different
0.1911827411	together
0.1909454259	with
0.1903151031	he
0.1899009812	my
0.1887988417	etc
0.1883922015	first
0.1880397446	didn't
0.1880397446	new
0.1877129525	there
0.1875333815	can't
0.1865029600	no
0.1863685687	to
0.1860996177	most
0.1854863682	such
0.1849930024	isn't
0.1849930024	both
0.1847904319	it's
0.1846507217	these
0.1838025122	without
0.1830278331	over
0.1830278331	off
0.1786879830	right
0.1786879830	everything
0.1786361032	still
0.1783692841	put
0.1779038669	more
0.1778052263	getting
0.1769865596	find
0.1767399347	3
0.1757808320	1
0.1757808320	two
0.1757524174	so
0.1736336831	full
0.1732109614	value
0.1732109614	did
0.1729044947	way
0.1729044947	anything
0.1722182860	look
0.1719361273	those
0.1719361273	already
0.1719361273	you're
0.1709262594	made
0.1704335246	who
0.1703852159	down
0.1702331936	as
0.1701078245	am
0.1687647365	even
0.1677077946	another
0.1677077946	fill
0.1677077946	though
0.1677077946	especially
0.1669965142	never
0.1661322326	been
0.1661322326	about
0.1660573272	it
0.1658575134	day
0.1652833199	using
0.1647343588	done
0.1645965251	in
0.1643360139	now
0.1639074937	its
0.1638072110	doesn't
0.1638072110	actually
0.1638072110	used
0.1638072110	every
0.1632264108	having
0.1632264108	help
0.1628856076	better
0.1628856076	out
0.1618880523	7
0.1613247997	found
0.1608495551	always
0.1608495551	definitely
0.1600278329	for
0.1599666582	and
0.1595202465	also
0.1531830446	the
0.1520286594	need
0.1510097200	him
0.1510097200	any
0.1510037121	into
0.1508222859	time
0.1507988420	several
0.1507799026	think
0.1505811486	by
0.1505513312	which
0.1496729796	have
0.1478547836	really
0.1473721885	her
0.1473136429	them
0.1472008560	you
0.1469671794	than
0.1469028237	got
0.1468606765	can
0.1462283175	be
0.1459771391	but
0.1458423711	your
0.1453624489	because
0.1452312455	could
0.1451390764	wish
0.1444674574	was
0.1440638492	on
0.1436450097	are
0.1434311945	enough
0.1433302067	not
0.1426936771	do
0.1424676479	an
0.1424676479	don't
0.1417280562	just
0.1415327643	too
0.1415327643	how
0.1414348745	like
0.1414311945	own
0.1411424971	is
0.1401557224	that
0.1396410428	all
0.1383171561	has
0.1364808188	from
0.1360276929	had
0.1347732972	their
0.1340135388	up
0.1340135388	were
0.1338043389	our
0.1332931656	many
0.1326310013	what
0.1311446881	his
0.1310885270	or
0.1292452274	when
0.1282318533	other
0.1277227647	one
0.1273810013	very
0.1272178701	only
0.1267825346	will
0.1256918374	would
0.1256918374	at
0.1248866832	some
